quantity tons,customer,status,product_ref
2.070387821284655,790,1,23
13.264245683046513,421,1,7
26.87636360520049,790,1,23
14.325706860761711,421,1,7
2.123725039115695,790,1,23
17.042803642603687,421,1,7
5.1762059577829795,790,1,23
8.71050829573271,421,1,7
8.428480133127225,790,1,23
17.421417720954665,421,1,7
3.4543024339859514,790,1,23
11.27192526160788,421,1,7
8.51076426366339,790,1,23
13.195305943191865,421,1,7
1.832948013827738,790,1,23
7.965758986427514,421,1,7
3.8674004871450283,790,1,23
10.827210650197552,421,1,7
8.073981698897585,790,1,23
16.597387181825383,421,1,7
11.627888349189258,790,1,23
31.599454179786484,882,1,23
9.94749910305063,790,1,23
25.404080852952166,882,1,23
10.687610053278785,790,1,23
6.456659398026554,790,1,23
1.7453078330491332,790,1,23
8.271867369402484,790,1,23
6.645214035643341,790,1,23
8.827682764618656,790,1,23
4.591617057473188,790,1,23
6.215782721465631,790,1,23
5.032831129909962,790,1,23
2.551648765521429,790,1,23
8.821366488179326,790,1,23
2.184315457891504,790,1,23
2.777881390712534,790,1,23
1.819046082215117,790,1,23
4.401060504674797,790,1,23
2.900433046655705,790,1,23
8.012161235797826,790,1,23
6.7339532189994635,790,1,23
9.398788358167913,790,1,23
3.693578660598452,790,1,23
4.96121976079205,790,1,23
10.38797693237581,790,1,23
2.5231666666127373,790,1,23
2.830238656934015,790,1,23
3.1616874668299593,790,1,23
2.6071509172419773,790,1,23
2.40797072694953,790,1,23
8.552490719893136,790,1,23
3.668906895812979,790,1,23
5.952587061777163,790,1,23
8.592627296685968,790,1,23
5.312185707026343,790,1,23
10.785921663684325,790,1,23
3.931749337435558,790,1,23
5.7311590553736504,790,1,23
7.256311999994047,790,1,23
3.6639811538646443,790,1,23
6.183305961064728,790,1,23
9.198355040720875,790,1,23
9.275842976282366,790,1,23
2.137946810192221,790,1,23
3.4216357955333603,790,1,23
9.478742594299046,790,1,23
5.3169765748357465,790,1,23
9.676076181423278,790,1,23
3.341175287780254,790,1,23
5.319723189538149,790,1,23
7.281501989927063,790,1,23
6.655416139215847,790,1,23
5.509008212247373,790,1,23
3.8449429604675074,790,1,23
3.793985304475758,790,1,23
5.083540867825591,790,1,23
3.838125157494851,790,1,23
10.184763197872604,790,1,23
9.258109532270602,790,1,23
5.612060860046604,790,1,23
3.1739053995437123,790,1,23
38.912436845268715,790,1,23
44.50200069395642,790,1,23
6.680838806130634,790,1,23
4.653658751599965,790,1,23
9.213929450771802,790,1,23
11.085820164962168,790,1,23
5.480456469034653,790,1,23
3.753308956387031,790,1,23
6.185018444465317,790,1,23
10.903617962384656,790,1,23
5.88048252474626,790,1,23
8.912073556189247,790,1,23
11.569531833398099,790,1,23
67.81157436653712,790,1,23
8.048323039492569,790,1,23
5.951620213876586,790,1,23
49.11849891011242,790,1,23
8.849626294353236,790,1,23
31.878674809181852,848,1,2
31.745780019484858,848,1,2
32.04636276347692,848,1,2
58.43936519416934,848,1,2
29.41276003086174,848,1,2
33.14617783614339,848,1,2
54.7481012241539,848,1,2
95.46821738938151,308,1,14
30.96502900549647,308,1,14
5.6262791246741175,308,1,14
46.23757949802209,308,1,14
3.276474332334918,308,1,14
31.98087368903026,308,1,14
82.85677209490828,308,1,14
76.92144431288696,308,1,14
5.81734252185788,308,1,14
5.245962360436305,308,1,14
81.11715774768511,308,1,14
6.705655424157274,308,1,14
6.059506919551372,308,1,14
0.24744169529687401,308,1,14
40.11079170577458,308,1,14
7.845895024594654,308,1,14
113.50926585281587,308,1,14
1.762699947308573,308,1,14
32.771140631382536,308,1,14
9.388920534196801,308,1,14
6.674439744405967,308,1,14
178.09239849153445,308,1,14
7.437832749149101,308,1,14
0.8603586351308651,308,1,14
5.617980737628272,308,1,14
6.691102465450962,308,1,14
89.65872462156761,308,1,14
24.34651856416961,655,1,9
27.433309989497516,655,1,9
49.43563912903511,655,1,9
31.24359922762381,655,1,9
30.413824723762744,655,1,9
28.51020311284552,655,1,9
102.87597602621591,185,1,2
5.417589138777101,73,1,8
1308.5580588369287,73,1,8
1.404608368042646,73,1,8
1.635379914996789,73,1,8
7.266712493887379,73,1,8
7.17130653548803,73,1,8
9.3717079370057,73,1,8
1.9194718088730731,73,1,8
4.814812933012888,73,1,8
4.682488312981453,73,1,8
2.671527157710749,73,1,8
2.522102965798949,73,1,8
3.6863998304004824,73,1,8
309.5358633660525,73,1,8
3.672758687742313,73,1,8
9.493414506165019,73,1,8
2705.1566137475106,73,1,8
7.189922905920886,73,1,8
1.849813399964296,73,1,8
2472.3286728264316,73,1,8
3.0438748459174643,73,1,8
4.793110024441856,73,1,8
1030.41324576558,73,1,8
2704.7558914257097,73,1,8
5.258007039206779,73,1,8
8.868538774130725,73,1,8
1.658593773414383,73,1,8
5.761514593491852,73,1,8
1.153689016368499,73,1,8
1.684992205643643,73,1,8
103.62979916504678,73,1,8
203.9724262396418,73,1,8
6.633303262416871,73,1,8
2.126630090399386,73,1,8
1.6757098948973501,73,1,8
6.9393826677375205,73,1,8
0.9032830842172801,73,1,8
5.209420935679962,73,1,8
202.59417260617204,73,1,8
8.20890932366708,73,1,8
1.2674415876096132,73,1,8
2.577023776639351,73,1,8
9.051833627665623,73,1,8
5.58407787552628,73,1,8
4.8663047025157375,73,1,8
3.601913452534839,73,1,8
1.753685349900263,73,1,8
5.414700762805139,73,1,8
1.7370940612986872,73,1,8
1.11267863080283,73,1,8
3.507600904120794,73,1,8
3.21238277853909,73,1,8
29.404562226656697,455,1,7
51.527391024586905,196,1,21
50.997161165981815,196,1,21
226.11773253205416,131,0,8
226.7344230699914,131,0,8
25.013955547854703,1097,0,2
103.78909490154406,512,1,21
30.85081141581602,882,1,23
85.26786768928125,219,1,2
47.56849120441454,536,1,21
27.591591679657114,786,1,9
100.71311040396816,143,1,2
16.83525156233733,219,1,2
45.35507293509071,536,1,21
21.952506161427824,786,1,9
16.241951093476303,114,1,2
15.885074130913221,1007,1,24
158.02208238260556,217,1,5
13.580188843651094,1007,1,24
38.832477528519476,114,1,2
317.7583749275598,193,1,5
159.94713607348172,217,1,5
193.66952602117578,193,1,5
679.3791714624456,193,1,9
4.040044078824469,217,1,9
234.50271203813887,193,1,9
7.40103440508371,217,1,5
6.535130647252766,193,1,9
56.59095924617107,217,1,9
26.330302534871652,193,1,9
26.37161717297718,217,1,5
363.7141635771528,193,1,8
9.117850141456616,217,1,9
783.8222674163027,193,1,8
108.55013544227121,217,1,9
67.44990900441233,193,1,8
4.9543670332024705,217,1,9
69.17999196673273,193,1,8
509.6428556714312,217,1,9
5.51737249966097,193,1,8
1007.427395835866,217,1,8
183.81195319030618,193,1,23
2.7157472022623153,217,1,9
632.9595905415249,179,1,5
4005.1114392602753,217,1,8
639.1049939218942,179,1,5
5.328915115406688,217,1,9
637.4598877952037,179,1,5
1008.0356817461319,217,1,8
636.7489214821253,179,1,5
1501.9279966423526,217,1,8
631.6813237023911,179,1,5
1003.4114110701155,217,1,8
631.1473323528766,179,1,5
3005.670509101781,217,1,8
632.0323754513765,179,1,5
2001.5811390441602,217,1,8
634.0186587323855,179,1,5
1008.7839313150139,217,1,8
640.2908919480728,179,1,5
1002.5468283607963,217,1,8
639.5449970234939,179,1,5
1506.4286332141073,217,1,8
633.2209370927874,179,1,5
307.50964555403215,217,1,23
637.606676446603,179,1,5
1257.1672961625836,217,1,8
640.2379146910832,179,1,5
18.97591322247072,181,1,23
640.1447636695895,179,1,5
1250.486974436093,217,1,8
639.6238356143127,179,1,5
98.04590288813039,181,1,8
635.1216373356295,179,1,5
209.3659716649986,217,1,23
637.1470112576155,179,1,5
140.58506591811275,181,1,8
639.0326015223609,179,1,5
108.14840578797663,29,1,5
640.3740733380848,179,1,5
75.80665208196825,181,1,8
53.426075731654436,179,1,23
702.7935647934279,29,1,5
59.774285281130815,179,1,23
33.91156496923114,181,1,8
57.478985012399654,179,1,23
350.4244695859241,29,1,5
84.01726659286366,181,1,8
106.95379443793767,29,1,5
48.69135502666638,464,1,23
249.13809025398027,181,1,8
67.81197023915865,464,1,23
1008.6435833926929,29,1,5
68.18534817970855,464,1,23
30.239899109397506,181,1,8
540.3901121733956,464,1,8
1252.33233171353,29,1,5
174.35425879897446,464,1,8
58.655121220697175,181,1,8
102.44870570197132,464,1,8
402.4328117921944,29,1,5
98.57340286807892,464,1,8
66.99362695262786,181,1,8
82.04148591491956,464,1,8
702.5382342462287,29,1,5
418.6176529384711,464,1,8
36.16657482406206,181,1,8
201.84104448099606,464,1,8
209.68200229420975,29,1,5
178.74790537968738,464,1,8
80.84488077213788,181,1,8
95.85462277651679,464,1,8
109.67935512147797,29,1,5
80.3514500525732,464,1,8
105.87693133137735,181,1,8
223.0064236868138,464,1,8
241.8729827936247,29,1,5
361.33903378099,464,1,8
1900.8191919211245,181,1,8
176.6452006129794,464,1,8
81.21837964541132,29,1,5
415.5613582863531,464,1,8
31.912740586012454,181,1,8
77.79362643196868,464,1,8
80.44452466549399,29,1,5
156.47311337477532,464,1,8
1529.4982280726847,181,1,8
75.51525626700098,464,1,8
706.6377417177545,29,1,5
193.96961672578175,464,1,8
147.23431615581967,181,1,8
82.02007333219925,464,1,8
708.4525169966504,29,1,5
140.38703782627022,464,1,8
75.62170156471501,181,1,8
120.71692099439991,464,1,8
208.9704808383559,29,1,5
74.59207283979174,464,1,8
463.42225102693004,181,1,8
58.93854130445434,464,1,8
29.141193969607386,29,1,5
80.63220226085879,464,1,8
7.783994060099891,181,1,8
75.44906365873277,464,1,8
27.89374183859271,29,1,5
220.7624748139866,464,1,8
12.560761556863245,181,1,8
95.7019638171618,464,1,8
179.72792801760997,29,1,5
260.5678327910859,464,1,8
155.5335725711969,181,1,8
122.32377656569487,464,1,8
50.67042238509359,29,1,5
242.03005245385825,464,1,8
171.31052835537818,181,1,8
571.031316166407,464,1,8
553.9515137073084,29,1,5
244.77553343265748,464,1,8
153.7204641181072,181,1,8
184.87044056070243,464,1,8
251.45444262546138,29,1,5
230.87431734152494,464,1,8
175.1446010721073,181,1,8
309.65070359058035,464,1,8
28.733308561636797,752,1,7
168.3836717290354,464,1,8
152.41895745844994,181,1,8
126.09010691477673,464,1,8
29.982733299110855,752,1,7
146.44204465889123,464,1,8
146.0516062740827,181,1,8
308.81787658376555,464,1,8
33.47613948242004,752,1,7
140.37598479632632,464,1,5
151.51150507211878,181,1,8
143.7543903988575,464,1,5
37.89697036716675,1094,0,23
142.67682568015618,464,1,5
333.2792368488292,181,1,8
61.484223137086076,464,1,5
31.484740281899406,1094,0,23
49.19990939483779,464,1,5
509.1186780798173,181,1,8
121.3691219501842,464,1,5
35.80260592961791,1094,0,23
227.9991467195618,464,1,5
214.209824842498,181,1,8
49.117537938838026,464,1,5
38.054495165800446,1094,0,23
142.67060392830413,464,1,5
221.99234708013984,181,1,8
28.29957184651704,464,1,5
29.169302460134126,882,1,8
223.72513671739293,181,1,8
219.96387950936756,181,1,8
70.83201060770331,36,1,21
32.27270371079963,843,1,21
67.03496682585873,36,1,21
219.6810246726744,181,1,8
54.28021948343743,308,0,23
59.93477689638246,843,0,21
235.67811412607182,181,1,8
101.03483244803341,744,1,8
31.96208836394826,843,1,21
100.23999952433995,744,1,8
244.68142153301346,181,1,8
109.33219821482848,744,1,8
56.41518136276771,843,1,21
102.39004765632376,744,1,8
223.67965640709903,181,1,8
32.72209138702369,836,1,7
28.50689451921176,1007,1,24
28.047296883709066,836,1,7
218.51410580433435,181,1,8
31.18725871767713,836,1,7
157.62156436504372,192,0,21
27.11415830242794,836,1,7
27.030455592109078,181,1,5
32.31352225322293,836,1,7
24.209417297970873,594,1,2
43.95079637004568,836,1,7
39.59794993006183,181,1,9
25.425846662803536,836,1,7
20.727606840059607,594,1,2
32.02261739925151,836,1,7
22.031278963618114,14,1,2
33.50972246290054,836,1,7
20.99501399176802,594,1,2
27.42779022646377,836,1,23
23.35988858093667,14,1,2
33.74313712201994,836,1,7
18.557751082905288,594,1,2
28.647329119727058,836,1,7
21.63053544025853,14,1,2
31.190944454806306,836,1,7
17.805041708115148,594,1,2
30.761634785329996,836,1,7
28.6854292072271,14,1,2
29.642840773685883,836,1,7
19.666140405028333,594,1,2
29.0447117000576,836,1,23
24.451453411279097,14,1,2
34.07916300065261,836,1,23
20.00062854431986,594,1,2
26.34292265335327,836,1,23
56.864944520324414,729,0,7
27.482685346770253,836,1,23
18.002164793048717,594,1,2
29.735433453311117,836,1,23
60.81228365541676,729,0,7
23.83810603742245,925,1,5
21.561529082252036,594,1,2
27.521240702010076,925,1,5
75.30075802821861,96,0,21
27.285577886013634,925,1,5
18.156713820397666,594,1,2
23.801306692185264,925,1,5
34.75989493600707,915,1,8
98.70267414459548,925,1,5
15.623879657343927,594,1,2
118.3726698020823,925,1,5
88.94985950607621,213,0,21
77.2421570142898,925,1,5
16.338825828541847,594,1,2
40.06996934518803,925,1,9
146.1216769778721,617,1,2
39.95988834100273,925,1,9
21.03583058772708,594,1,2
37.195006588647686,925,1,9
36.38655935443303,232,1,21
116.0781854876312,925,1,9
19.900929859286784,594,1,2
89.2065886309774,925,1,9
23.131980944109785,673,1,28
72.24823827489864,925,1,9
17.25476782672398,594,1,2
27.413994777620623,925,1,9
23.21923940027805,393,0,21
32.46942207894381,925,1,9
22.449460971162544,594,1,2
26.123921842027624,906,1,21
20.666507202025798,594,1,2
24.18795998848269,594,1,2
17.831436951954974,699,1,5
302.0440380087323,308,1,23
19.60735835862801,594,1,2
35.485355336409604,805,0,24
37.91272189956602,805,0,24
21.364027219103825,594,1,2
35.169754214555105,805,0,24
41.58610402397,805,0,24
38.486343377300145,805,0,24
36.29195407760403,805,0,24
191.48451638728974,414,1,2
39.1415072104026,805,0,24
43.657812865807365,805,0,24
79.9894200101066,414,1,2
41.47420947391218,805,0,24
35.68667199471629,805,0,24
113.91718141235565,414,1,2
133.4597577504686,180,0,23
128.7192442862771,180,0,23
232.39240379074303,414,1,2
125.79707557645393,180,0,23
134.86417530913698,180,0,23
132.39401203244535,180,0,23
126.57695904015736,180,0,23
153.3833242897108,308,0,21
127.54613482813919,180,0,23
134.81920587585532,180,0,23
303.0083171073743,213,0,21
130.9187458951214,180,0,23
26.528407447781753,217,1,8
132.1333678846878,180,0,23
134.47984037682454,180,0,23
21.39421481248326,217,1,8
131.81846095672952,180,0,23
132.47014872601633,180,0,23
35.450185509435656,217,1,8
131.5019474553767,180,0,23
125.13812783085042,180,0,23
32.78365436146728,217,1,8
133.12792450922984,180,0,23
8.100055056233794,318,1,2
471.3024734188507,249,1,21
5.898630755164865,318,1,2
35.25500825946083,318,1,2
63.067025967276514,181,1,21
3.833699469194,318,0,2
8.4916477343453,318,0,2
26.05976358324284,181,1,21
251.50082144786006,308,1,23
25.016979231030607,308,0,23
59.95977606197908,181,1,21
30.339983525948487,308,0,23
1502.8159633953246,192,1,5
55.32589103691481,396,1,8
1500.1490357279422,192,1,5
159.4298843676023,385,1,9
24.919852593839856,396,1,8
109.67256316270746,385,1,9
51.312406630201345,396,1,8
52.52968362026601,396,1,8
1004.8087633408,192,1,28
5006.028798568474,192,1,14
27.440838978347212,396,1,8
324.36110898582365,455,1,24
52.23978409594887,796,0,7
54.63873296165052,396,1,8
53.41221897850114,796,0,7
52.588848104482665,796,0,7
75.0744457384365,396,1,8
52.848269700406576,796,0,7
51.9830632796856,796,0,7
27.722768778867916,396,1,8
58.66985189610627,796,0,7
278.92921124118726,324,1,28
58.13758346080542,796,0,7
151.88101447192062,1001,1,23
57.5254931303149,796,0,7
3.017566630908466,324,1,28
4.548338024439614,572,1,23
122.37047020290424,131,1,8
205.59671205208863,572,1,23
5.752645659594795,324,1,28
201.56452112757125,572,1,23
181.48349954257574,324,1,28
93.68058333744698,572,1,23
104.47591905109013,324,1,28
91.4241815033347,572,1,23
4.052801759551051,324,1,28
203.77888135054255,572,1,23
5.5372408796612955,324,1,28
96.68329327740959,572,1,23
5.9630890605206694,324,1,28
129.8123971192075,572,1,23
0.751423460423415,324,1,28
5.024951870610984,324,1,28
48.44217723894101,324,1,28
51.078362652621934,375,1,21
0.09158689312675501,324,1,28
5.653075036075831,324,1,28
11.90704636496683,595,1,2
3.497325952494517,324,1,28
35.28293254894386,595,1,2
7.860394441564691,324,1,28
59.686701309299686,595,1,2
6.473292703227806,324,1,28
9.260857459090404,595,1,2
27.461678466800944,324,1,14
150.262474933864,595,1,2
29.061247090676723,324,1,14
16.13128497824086,595,1,2
31.793191944073886,324,1,14
8.413460124402773,595,1,2
30.289805722249074,324,1,14
28.484070712881177,595,1,2
31.882120479284428,324,1,14
83.25010912990832,595,1,2
28.511948685890022,324,1,14
12.578439719063503,595,1,2
33.84070862898171,324,1,14
14.497392879037248,595,1,2
270.75541360624135,324,1,14
12.05071029865795,595,1,2
31.48138371732692,324,1,14
11.295810634720521,595,1,2
28.16519708617944,324,1,14
12.659357948591444,595,1,2
25.174271343369305,324,1,14
6.181107898982872,595,1,2
113.0245357191646,324,1,14
8.237109179577185,595,1,2
332.1948153763693,324,1,14
12.037234735844837,595,1,2
228.7012611593329,324,1,14
225.9778396007692,595,1,2
